label,repeat,method,split_seed,positive_count,unlabeled_count,train_positive,train_reliable_negative,train_unlabeled,eval_positive,eval_reliable_negative,roc_auc,average_precision,eval_positive_mean_score,unlabeled_mean_score,unlabeled_above_rn95_rate
Pinnacle,16,nnPU(pi=0.10),20277712,11,33,9,54,27,2,33,0.8484848484848485,0.5833333333333334,0.7358442544937134,0.15159422159194946,0.0
Pinnacle,16,nnPU(pi=0.25),20277712,11,33,9,54,27,2,33,0.9393939393939394,0.6666666666666666,0.9135664701461792,0.43888580799102783,0.0
Pinnacle,16,nnPU(pi=0.50),20277712,11,33,9,54,27,2,33,0.9848484848484849,0.8333333333333333,0.9789486527442932,0.8662407398223877,0.0
Pinnacle,17,PN,20278721,11,33,9,54,27,2,20,0.9249999999999999,0.7,0.6002581715583801,0.24894723296165466,0.0
Pinnacle,17,Ignore,20278721,11,33,9,54,27,2,20,0.975,0.8333333333333333,0.5752303600311279,0.3416404724121094,0.0
Pinnacle,17,nnPU(pi=0.10),20278721,11,33,9,54,27,2,20,0.775,0.35,0.6265339255332947,0.1392674595117569,0.0
Pinnacle,17,nnPU(pi=0.25),20278721,11,33,9,54,27,2,20,0.875,0.6428571428571428,0.9166683554649353,0.4667467474937439,0.0
Pinnacle,17,nnPU(pi=0.50),20278721,11,33,9,54,27,2,20,0.9249999999999999,0.7,0.9774672389030457,0.8465943932533264,0.0
Pinnacle,18,PN,20279730,11,33,9,54,27,2,30,0.9833333333333334,0.8333333333333333,0.6153619289398193,0.24817216396331787,0.0
Pinnacle,18,Ignore,20279730,11,33,9,54,27,2,30,1.0,1.0,0.5617345571517944,0.34205061197280884,0.0
Pinnacle,18,nnPU(pi=0.10),20279730,11,33,9,54,27,2,30,0.9833333333333334,0.8333333333333333,0.8759090900421143,0.17360810935497284,0.0
Pinnacle,18,nnPU(pi=0.25),20279730,11,33,9,54,27,2,30,0.9500000000000001,0.7,0.8973578810691833,0.47188305854797363,0.0
Pinnacle,18,nnPU(pi=0.50),20279730,11,33,9,54,27,2,30,0.9666666666666667,0.5833333333333333,0.960168182849884,0.8159489631652832,0.0
Pinnacle,19,PN,20280739,11,33,9,54,27,2,29,0.9655172413793103,0.75,0.661535382270813,0.2665000557899475,0.0
Pinnacle,19,Ignore,20280739,11,33,9,54,27,2,29,0.9655172413793103,0.75,0.6093224287033081,0.36828988790512085,0.0
Pinnacle,19,nnPU(pi=0.10),20280739,11,33,9,54,27,2,29,0.9482758620689655,0.5,0.9070483446121216,0.1730729341506958,0.0
Pinnacle,19,nnPU(pi=0.25),20280739,11,33,9,54,27,2,29,0.9655172413793104,0.5833333333333333,0.9479820728302002,0.4865190386772156,0.0
Pinnacle,19,nnPU(pi=0.50),20280739,11,33,9,54,27,2,29,0.9482758620689655,0.5,0.9703332781791687,0.8024779558181763,0.0
Pinnacle,20,PN,20281748,11,33,9,54,27,2,36,0.9583333333333333,0.5,0.6144142746925354,0.2686190903186798,0.0
Pinnacle,20,Ignore,20281748,11,33,9,54,27,2,36,0.9583333333333333,0.5,0.5549477338790894,0.38514819741249084,0.037037037037037035
Pinnacle,20,nnPU(pi=0.10),20281748,11,33,9,54,27,2,36,0.875,0.35,0.8491017818450928,0.17451946437358856,0.0
Pinnacle,20,nnPU(pi=0.25),20281748,11,33,9,54,27,2,36,0.9166666666666667,0.39285714285714285,0.9446869492530823,0.5352725386619568,0.0
Pinnacle,20,nnPU(pi=0.50),20281748,11,33,9,54,27,2,36,0.9166666666666666,0.3333333333333333,0.966259241104126,0.8181963562965393,0.0
Pinnacle,21,PN,20282757,11,33,9,54,27,2,34,0.9852941176470588,0.8333333333333333,0.650543212890625,0.2537200152873993,0.0
Pinnacle,21,Ignore,20282757,11,33,9,54,27,2,34,1.0,1.0,0.5960118770599365,0.3572927415370941,0.0
Pinnacle,21,nnPU(pi=0.10),20282757,11,33,9,54,27,2,34,0.9558823529411764,0.7,0.7968850135803223,0.13959556818008423,0.0
Pinnacle,21,nnPU(pi=0.25),20282757,11,33,9,54,27,2,34,0.9705882352941176,0.75,0.9344689846038818,0.4560062885284424,0.0
Pinnacle,21,nnPU(pi=0.50),20282757,11,33,9,54,27,2,34,0.9705882352941176,0.75,0.9634522199630737,0.7813711762428284,0.0
Pinnacle,22,PN,20283766,11,33,9,54,27,2,32,0.9375,0.41666666666666663,0.625218391418457,0.2530990540981293,0.0
Pinnacle,22,Ignore,20283766,11,33,9,54,27,2,32,0.96875,0.75,0.5750011205673218,0.3586934506893158,0.0
Pinnacle,22,nnPU(pi=0.10),20283766,11,33,9,54,27,2,32,0.953125,0.5,0.9094709157943726,0.162873774766922,0.0
Pinnacle,22,nnPU(pi=0.25),20283766,11,33,9,54,27,2,32,0.96875,0.5833333333333333,0.9490483999252319,0.4616210162639618,0.0
Pinnacle,22,nnPU(pi=0.50),20283766,11,33,9,54,27,2,32,1.0,1.0,0.9820139408111572,0.8244389891624451,0.0
Pinnacle,23,PN,20284775,11,33,9,54,27,2,28,1.0,1.0,0.637893557548523,0.24808257818222046,0.0
Pinnacle,23,Ignore,20284775,11,33,9,54,27,2,28,1.0,1.0,0.5928860306739807,0.3392300307750702,0.0
Pinnacle,23,nnPU(pi=0.10),20284775,11,33,9,54,27,2,28,0.9642857142857143,0.5833333333333333,0.9054136872291565,0.20702312886714935,0.0
Pinnacle,23,nnPU(pi=0.25),20284775,11,33,9,54,27,2,28,0.9821428571428572,0.8333333333333333,0.9495378732681274,0.47187915444374084,0.0
Pinnacle,23,nnPU(pi=0.50),20284775,11,33,9,54,27,2,28,0.9107142857142858,0.41666666666666663,0.9234676957130432,0.6510685682296753,0.0
Pinnacle,24,PN,20285784,11,33,9,54,27,2,26,1.0,1.0,0.6652745008468628,0.2582421898841858,0.0
Pinnacle,24,Ignore,20285784,11,33,9,54,27,2,26,1.0,1.0,0.607616662979126,0.3571203052997589,0.0
Pinnacle,24,nnPU(pi=0.10),20285784,11,33,9,54,27,2,26,1.0,1.0,0.8820881843566895,0.219773069024086,0.0
Pinnacle,24,nnPU(pi=0.25),20285784,11,33,9,54,27,2,26,1.0,1.0,0.9341681599617004,0.4209743142127991,0.0
Pinnacle,24,nnPU(pi=0.50),20285784,11,33,9,54,27,2,26,0.8846153846153846,0.39285714285714285,0.9700069427490234,0.8129566311836243,0.0
Pinnacle,25,PN,20286793,11,33,9,54,27,2,34,0.9558823529411764,0.7,0.6107759475708008,0.2587554156780243,0.0
Pinnacle,25,Ignore,20286793,11,33,9,54,27,2,34,0.9411764705882353,0.6666666666666666,0.552121639251709,0.35672059655189514,0.0
Pinnacle,25,nnPU(pi=0.10),20286793,11,33,9,54,27,2,34,0.8970588235294117,0.29166666666666663,0.8584845066070557,0.19483909010887146,0.0
Pinnacle,25,nnPU(pi=0.25),20286793,11,33,9,54,27,2,34,0.9558823529411764,0.7,0.9194030165672302,0.45848044753074646,0.0
Pinnacle,25,nnPU(pi=0.50),20286793,11,33,9,54,27,2,34,1.0,1.0,0.9534194469451904,0.7923979759216309,0.0
Pinnacle,26,PN,20287802,11,33,9,54,27,2,36,1.0,1.0,0.6764322519302368,0.26514410972595215,0.0
Pinnacle,26,Ignore,20287802,11,33,9,54,27,2,36,1.0,1.0,0.6090130805969238,0.3620332181453705,0.0
Pinnacle,26,nnPU(pi=0.10),20287802,11,33,9,54,27,2,36,1.0,1.0,0.8738620281219482,0.179780513048172,0.0
Pinnacle,26,nnPU(pi=0.25),20287802,11,33,9,54,27,2,36,0.986111111111111,0.8333333333333333,0.9224611520767212,0.4436870217323303,0.0
Pinnacle,26,nnPU(pi=0.50),20287802,11,33,9,54,27,2,36,0.9583333333333333,0.7,0.9682671427726746,0.8287631869316101,0.0
Pinnacle,27,PN,20288811,11,33,9,54,27,2,39,1.0,1.0,0.6436355710029602,0.26372718811035156,0.0
Pinnacle,27,Ignore,20288811,11,33,9,54,27,2,39,1.0,1.0,0.5850677490234375,0.3719354271888733,0.0
Pinnacle,27,nnPU(pi=0.10),20288811,11,33,9,54,27,2,39,1.0,1.0,0.8820881843566895,0.219773069024086,0.0
Pinnacle,27,nnPU(pi=0.25),20288811,11,33,9,54,27,2,39,1.0,1.0,0.9341681599617004,0.4209743142127991,0.0
Pinnacle,27,nnPU(pi=0.50),20288811,11,33,9,54,27,2,39,0.9102564102564102,0.30952380952380953,0.9700069427490234,0.8129566311836243,0.0
Pinnacle,28,PN,20289820,11,33,9,54,27,2,41,0.975609756097561,0.75,0.6098537445068359,0.25535061955451965,0.0
Pinnacle,28,Ignore,20289820,11,33,9,54,27,2,41,0.975609756097561,0.75,0.5458893775939941,0.3673328757286072,0.037037037037037035
Pinnacle,28,nnPU(pi=0.10),20289820,11,33,9,54,27,2,41,0.9878048780487805,0.8333333333333333,0.8929600119590759,0.176522359251976,0.0
Pinnacle,28,nnPU(pi=0.25),20289820,11,33,9,54,27,2,41,0.975609756097561,0.75,0.9295443296432495,0.4763615131378174,0.0
Pinnacle,28,nnPU(pi=0.50),20289820,11,33,9,54,27,2,41,1.0,1.0,0.9652483463287354,0.8100011348724365,0.0
Pinnacle,29,PN,20290829,11,33,9,54,27,2,24,0.7083333333333334,0.20192307692307693,0.46518605947494507,0.2183603197336197,0.0
Pinnacle,29,Ignore,20290829,11,33,9,54,27,2,24,0.7708333333333334,0.25757575757575757,0.4739965796470642,0.3108479976654053,0.0
Pinnacle,29,nnPU(pi=0.10),20290829,11,33,9,54,27,2,24,0.6666666666666667,0.16025641025641024,0.6193102598190308,0.15851040184497833,0.0
Pinnacle,29,nnPU(pi=0.25),20290829,11,33,9,54,27,2,24,0.6666666666666667,0.16025641025641024,0.8286993503570557,0.44118732213974,0.0
Pinnacle,29,nnPU(pi=0.50),20290829,11,33,9,54,27,2,24,0.7708333333333334,0.225,0.9679692983627319,0.865458071231842,0.0
Pointed Arch Window,0,PN,20262623,11,33,9,54,27,2,37,0.9459459459459458,0.45,0.5196866393089294,0.3949900269508362,0.037037037037037035
Pointed Arch Window,0,Ignore,20262623,11,33,9,54,27,2,37,0.9459459459459459,0.41666666666666663,0.5262720584869385,0.47395795583724976,0.2222222222222222
Pointed Arch Window,0,nnPU(pi=0.10),20262623,11,33,9,54,27,2,37,0.6081081081081081,0.2011494252873563,0.7276654839515686,0.20211076736450195,0.0
Pointed Arch Window,0,nnPU(pi=0.25),20262623,11,33,9,54,27,2,37,0.6486486486486487,0.5357142857142857,0.8642157316207886,0.4629545211791992,0.0
Pointed Arch Window,0,nnPU(pi=0.50),20262623,11,33,9,54,27,2,37,0.7162162162162162,0.5434782608695652,0.9533796310424805,0.8103172779083252,0.0
Pointed Arch Window,1,PN,20263632,11,33,9,54,27,2,34,0.9264705882352942,0.3666666666666667,0.48173630237579346,0.401407390832901,0.1111111111111111
Pointed Arch Window,1,Ignore,20263632,11,33,9,54,27,2,34,0.8676470588235293,0.35,0.5167385339736938,0.517548680305481,0.5185185185185185
Pointed Arch Window,1,nnPU(pi=0.10),20263632,11,33,9,54,27,2,34,0.5735294117647058,0.09903381642512077,0.6746498346328735,0.18882156908512115,0.0
Pointed Arch Window,1,nnPU(pi=0.25),20263632,11,33,9,54,27,2,34,0.6323529411764706,0.12878787878787878,0.8498757481575012,0.42899295687675476,0.0
Pointed Arch Window,1,nnPU(pi=0.50),20263632,11,33,9,54,27,2,34,0.7794117647058822,0.19642857142857142,0.9662112593650818,0.8352083563804626,0.0
Pointed Arch Window,2,PN,20264641,11,33,9,54,27,2,34,0.8970588235294117,0.29166666666666663,0.5362393260002136,0.38696447014808655,0.0
Pointed Arch Window,2,Ignore,20264641,11,33,9,54,27,2,34,0.9411764705882353,0.41666666666666663,0.55647873878479,0.4714716076850891,0.2962962962962963
Pointed Arch Window,2,nnPU(pi=0.10),20264641,11,33,9,54,27,2,34,0.5735294117647058,0.09109311740890688,0.7095847129821777,0.17504426836967468,0.0
Pointed Arch Window,2,nnPU(pi=0.25),20264641,11,33,9,54,27,2,34,0.5294117647058824,0.08333333333333333,0.7857953906059265,0.35584715008735657,0.0
Pointed Arch Window,2,nnPU(pi=0.50),20264641,11,33,9,54,27,2,34,0.7941176470588236,0.1736111111111111,0.967313289642334,0.8024683594703674,0.0
Pointed Arch Window,3,PN,20265650,11,33,9,54,27,2,29,0.8793103448275862,0.6111111111111112,0.49915942549705505,0.40092185139656067,0.2222222222222222
Pointed Arch Window,3,Ignore,20265650,11,33,9,54,27,2,29,0.8793103448275863,0.375,0.5208901762962341,0.5099316239356995,0.5925925925925926
Pointed Arch Window,3,nnPU(pi=0.10),20265650,11,33,9,54,27,2,29,0.7758620689655173,0.3214285714285714,0.8193618655204773,0.2313482165336609,0.0
Pointed Arch Window,3,nnPU(pi=0.25),20265650,11,33,9,54,27,2,29,0.7413793103448276,0.23333333333333334,0.854142427444458,0.4216303527355194,0.1111111111111111
Pointed Arch Window,3,nnPU(pi=0.50),20265650,11,33,9,54,27,2,29,0.8275862068965517,0.5833333333333334,0.9367767572402954,0.7576901316642761,0.1111111111111111
Pointed Arch Window,4,PN,20266659,11,33,9,54,27,2,37,0.972972972972973,0.75,0.5456516146659851,0.4186580777168274,0.07407407407407407
Pointed Arch Window,4,Ignore,20266659,11,33,9,54,27,2,37,0.9324324324324325,0.6428571428571428,0.5229332447052002,0.515937864780426,0.4074074074074074
Pointed Arch Window,4,nnPU(pi=0.10),20266659,11,33,9,54,27,2,37,0.9054054054054054,0.6111111111111112,0.9380474090576172,0.23107708990573883,0.0
Pointed Arch Window,4,nnPU(pi=0.25),20266659,11,33,9,54,27,2,37,0.9594594594594594,0.7,0.9659098386764526,0.46508094668388367,0.0
Pointed Arch Window,4,nnPU(pi=0.50),20266659,11,33,9,54,27,2,37,0.9864864864864865,0.8333333333333333,0.9815309047698975,0.8288406133651733,0.0
Pointed Arch Window,5,PN,20267668,11,33,9,54,27,2,33,0.9696969696969697,0.75,0.5679078698158264,0.41231265664100647,0.07407407407407407
Pointed Arch Window,5,Ignore,20267668,11,33,9,54,27,2,33,0.9545454545454546,0.5,0.5698007345199585,0.5041264295578003,0.4444444444444444
Pointed Arch Window,5,nnPU(pi=0.10),20267668,11,33,9,54,27,2,33,0.8787878787878788,0.26785714285714285,0.9044266939163208,0.23389099538326263,0.0
Pointed Arch Window,5,nnPU(pi=0.25),20267668,11,33,9,54,27,2,33,0.9090909090909091,0.3333333333333333,0.928503692150116,0.4604922831058502,0.0
Pointed Arch Window,5,nnPU(pi=0.50),20267668,11,33,9,54,27,2,33,0.9393939393939394,0.41666666666666663,0.9693468809127808,0.8070022463798523,0.0
Pointed Arch Window,6,PN,20268677,11,33,9,54,27,2,25,1.0,1.0,0.5530571341514587,0.41903945803642273,0.037037037037037035
Pointed Arch Window,6,Ignore,20268677,11,33,9,54,27,2,25,0.94,0.7,0.5355057716369629,0.5132730603218079,0.2962962962962963
Pointed Arch Window,6,nnPU(pi=0.10),20268677,11,33,9,54,27,2,25,1.0,1.0,0.927415132522583,0.21457646787166595,0.0
Pointed Arch Window,6,nnPU(pi=0.25),20268677,11,33,9,54,27,2,25,0.9600000000000001,0.75,0.9356415271759033,0.46054816246032715,0.0
Pointed Arch Window,6,nnPU(pi=0.50),20268677,11,33,9,54,27,2,25,0.98,0.8333333333333333,0.9840364456176758,0.8566496968269348,0.0
Pointed Arch Window,7,PN,20269686,11,33,9,54,27,2,31,0.9838709677419355,0.8333333333333333,0.5502610802650452,0.42191100120544434,0.037037037037037035
Pointed Arch Window,7,Ignore,20269686,11,33,9,54,27,2,31,0.967741935483871,0.75,0.5607792139053345,0.5175595879554749,0.4074074074074074
Pointed Arch Window,7,nnPU(pi=0.10),20269686,11,33,9,54,27,2,31,0.7258064516129032,0.22549019607843135,0.8715720176696777,0.22533617913722992,0.0
Pointed Arch Window,7,nnPU(pi=0.25),20269686,11,33,9,54,27,2,31,0.7903225806451613,0.3214285714285714,0.9113365411758423,0.4466293156147003,0.0
Pointed Arch Window,7,nnPU(pi=0.50),20269686,11,33,9,54,27,2,31,0.9516129032258064,0.7,0.9784095883369446,0.8428006768226624,0.0
Pointed Arch Window,8,PN,20270695,11,33,9,54,27,2,33,0.9848484848484849,0.8333333333333333,0.5213468074798584,0.4042513072490692,0.0
Pointed Arch Window,8,Ignore,20270695,11,33,9,54,27,2,33,0.9696969696969697,0.75,0.5099033713340759,0.5019252896308899,0.18518518518518517
Pointed Arch Window,8,nnPU(pi=0.10),20270695,11,33,9,54,27,2,33,0.8787878787878788,0.3611111111111111,0.8574058413505554,0.20319050550460815,0.0
Pointed Arch Window,8,nnPU(pi=0.25),20270695,11,33,9,54,27,2,33,0.9393939393939394,0.41666666666666663,0.9336093664169312,0.4389650523662567,0.0
Pointed Arch Window,8,nnPU(pi=0.50),20270695,11,33,9,54,27,2,33,0.9696969696969697,0.75,0.9730620384216309,0.8050842881202698,0.0
Pointed Arch Window,9,PN,20271704,11,33,9,54,27,2,38,0.894736842105263,0.29166666666666663,0.531432032585144,0.39247915148735046,0.07407407407407407
Pointed Arch Window,9,Ignore,20271704,11,33,9,54,27,2,38,0.9210526315789473,0.325,0.5387647747993469,0.47020912170410156,0.2222222222222222
Pointed Arch Window,9,nnPU(pi=0.10),20271704,11,33,9,54,27,2,38,0.631578947368421,0.20238095238095238,0.7276654839515686,0.20211076736450195,0.0
Pointed Arch Window,9,nnPU(pi=0.25),20271704,11,33,9,54,27,2,38,0.6578947368421053,0.5357142857142857,0.8642157316207886,0.4629545211791992,0.0
Pointed Arch Window,9,nnPU(pi=0.50),20271704,11,33,9,54,27,2,38,0.6842105263157895,0.5384615384615384,0.9533796310424805,0.8103172779083252,0.0
Pointed Arch Window,10,PN,20272713,11,33,9,54,27,2,29,0.9827586206896552,0.8333333333333333,0.4511927366256714,0.4214683175086975,0.14814814814814814
Pointed Arch Window,10,Ignore,20272713,11,33,9,54,27,2,29,0.7931034482758621,0.5714285714285714,0.43598246574401855,0.5186792016029358,0.5185185185185185
Pointed Arch Window,10,nnPU(pi=0.10),20272713,11,33,9,54,27,2,29,0.9137931034482758,0.6428571428571428,0.9263498783111572,0.2434181571006775,0.0
Pointed Arch Window,10,nnPU(pi=0.25),20272713,11,33,9,54,27,2,29,0.9655172413793103,0.75,0.9433773756027222,0.4403423070907593,0.0
Pointed Arch Window,10,nnPU(pi=0.50),20272713,11,33,9,54,27,2,29,0.9827586206896552,0.8333333333333333,0.9742519855499268,0.8324624300003052,0.0
Pointed Arch Window,11,PN,20273722,11,33,9,54,27,2,26,0.8269230769230769,0.5909090909090909,0.49068912863731384,0.39813530445098877,0.14814814814814814
Pointed Arch Window,11,Ignore,20273722,11,33,9,54,27,2,26,0.8076923076923077,0.26666666666666666,0.5086300373077393,0.503690242767334,0.37037037037037035
Pointed Arch Window,11,nnPU(pi=0.10),20273722,11,33,9,54,27,2,26,0.75,0.3214285714285714,0.8193618655204773,0.2313482165336609,0.0
Pointed Arch Window,11,nnPU(pi=0.25),20273722,11,33,9,54,27,2,26,0.6923076923076923,0.22916666666666666,0.854142427444458,0.4216303527355194,0.1111111111111111
Pointed Arch Window,11,nnPU(pi=0.50),20273722,11,33,9,54,27,2,26,0.75,0.3214285714285714,0.9367767572402954,0.7576901316642761,0.1111111111111111
Pointed Arch Window,12,PN,20274731,11,33,9,54,27,2,37,0.8243243243243242,0.24358974358974358,0.47200578451156616,0.42621782422065735,0.3333333333333333
Pointed Arch Window,12,Ignore,20274731,11,33,9,54,27,2,37,0.7162162162162162,0.21428571428571427,0.44956403970718384,0.5041738748550415,0.3333333333333333
Pointed Arch Window,12,nnPU(pi=0.10),20274731,11,33,9,54,27,2,37,0.9864864864864865,0.8333333333333333,0.9411852359771729,0.2252698689699173,0.0
Pointed Arch Window,12,nnPU(pi=0.25),20274731,11,33,9,54,27,2,37,0.972972972972973,0.75,0.951228141784668,0.4459918439388275,0.0
Pointed Arch Window,12,nnPU(pi=0.50),20274731,11,33,9,54,27,2,37,0.9594594594594594,0.7,0.9805482625961304,0.8467583656311035,0.0
Pointed Arch Window,13,PN,20275740,11,33,9,54,27,2,36,0.986111111111111,0.8333333333333333,0.5584560632705688,0.4219290018081665,0.1111111111111111
Pointed Arch Window,13,Ignore,20275740,11,33,9,54,27,2,36,0.9722222222222222,0.75,0.5281442403793335,0.5094895362854004,0.4074074074074074
Pointed Arch Window,13,nnPU(pi=0.10),20275740,11,33,9,54,27,2,36,0.9722222222222222,0.75,0.9534690976142883,0.20749537646770477,0.0
Pointed Arch Window,13,nnPU(pi=0.25),20275740,11,33,9,54,27,2,36,0.9305555555555556,0.6428571428571428,0.963979959487915,0.4836898744106293,0.0
Pointed Arch Window,13,nnPU(pi=0.50),20275740,11,33,9,54,27,2,36,0.9583333333333333,0.7,0.987858772277832,0.8481982350349426,0.0
Pointed Arch Window,14,PN,20276749,11,33,9,54,27,2,29,1.0,1.0,0.5572644472122192,0.4017051160335541,0.1111111111111111
Pointed Arch Window,14,Ignore,20276749,11,33,9,54,27,2,29,1.0,1.0,0.5665181875228882,0.4995158910751343,0.4074074074074074
Pointed Arch Window,14,nnPU(pi=0.10),20276749,11,33,9,54,27,2,29,0.6379310344827587,0.1388888888888889,0.7949472665786743,0.1823999583721161,0.0
Pointed Arch Window,14,nnPU(pi=0.25),20276749,11,33,9,54,27,2,29,0.7758620689655173,0.3214285714285714,0.9150069355964661,0.4475860297679901,0.0
Pointed Arch Window,14,nnPU(pi=0.50),20276749,11,33,9,54,27,2,29,0.9310344827586207,0.45,0.965107262134552,0.8009293675422668,0.0
Pointed Arch Window,15,PN,20277758,11,33,9,54,27,2,31,0.6935483870967741,0.14583333333333331,0.4325315058231354,0.37731820344924927,0.1111111111111111
Pointed Arch Window,15,Ignore,20277758,11,33,9,54,27,2,31,0.7903225806451614,0.20833333333333331,0.49590808153152466,0.487809956073761,0.18518518518518517
Pointed Arch Window,15,nnPU(pi=0.10),20277758,11,33,9,54,27,2,31,0.32258064516129037,0.06620553359683795,0.4850035607814789,0.19833099842071533,0.0
Pointed Arch Window,15,nnPU(pi=0.25),20277758,11,33,9,54,27,2,31,0.3548387096774194,0.06926406926406926,0.6313626766204834,0.35286790132522583,0.1111111111111111
Pointed Arch Window,15,nnPU(pi=0.50),20277758,11,33,9,54,27,2,31,0.4516129032258065,0.0804093567251462,0.9413416385650635,0.8259501457214355,0.0
Pointed Arch Window,16,PN,20278767,11,33,9,54,27,2,34,0.9411764705882353,0.45,0.5446491837501526,0.39473509788513184,0.0
Pointed Arch Window,16,Ignore,20278767,11,33,9,54,27,2,34,0.9705882352941176,0.5833333333333333,0.5420726537704468,0.4889043867588043,0.1111111111111111
Pointed Arch Window,16,nnPU(pi=0.10),20278767,11,33,9,54,27,2,34,0.6470588235294117,0.5384615384615384,0.799711287021637,0.2055473029613495,0.0
Pointed Arch Window,16,nnPU(pi=0.25),20278767,11,33,9,54,27,2,34,0.6617647058823529,0.54,0.8556346893310547,0.391546368598938,0.0
Pointed Arch Window,16,nnPU(pi=0.50),20278767,11,33,9,54,27,2,34,0.75,0.5526315789473684,0.9754165410995483,0.8401222229003906,0.0
Pointed Arch Window,17,PN,20279776,11,33,9,54,27,2,36,0.9444444444444444,0.6666666666666666,0.5572860836982727,0.3918183147907257,0.037037037037037035
Pointed Arch Window,17,Ignore,20279776,11,33,9,54,27,2,36,0.9305555555555555,0.41666666666666663,0.6049185991287231,0.5066513419151306,0.2222222222222222
Pointed Arch Window,17,nnPU(pi=0.10),20279776,11,33,9,54,27,2,36,0.48611111111111116,0.07333333333333333,0.6759341955184937,0.20907267928123474,0.0
Pointed Arch Window,17,nnPU(pi=0.25),20279776,11,33,9,54,27,2,36,0.5277777777777778,0.08012820512820512,0.818638026714325,0.43130964040756226,0.0
Pointed Arch Window,17,nnPU(pi=0.50),20279776,11,33,9,54,27,2,36,0.6388888888888888,0.11011904761904762,0.9381452798843384,0.7816258072853088,0.0
Pointed Arch Window,18,PN,20280785,11,33,9,54,27,2,33,0.9242424242424242,0.3666666666666667,0.48099613189697266,0.38756588101387024,0.0
Pointed Arch Window,18,Ignore,20280785,11,33,9,54,27,2,33,0.9393939393939393,0.45,0.5055502653121948,0.48503658175468445,0.2222222222222222
Pointed Arch Window,18,nnPU(pi=0.10),20280785,11,33,9,54,27,2,33,0.5303030303030303,0.08893280632411067,0.6746498346328735,0.18882156908512115,0.0
Pointed Arch Window,18,nnPU(pi=0.25),20280785,11,33,9,54,27,2,33,0.6363636363636364,0.13095238095238093,0.8498757481575012,0.42899295687675476,0.0
Pointed Arch Window,18,nnPU(pi=0.50),20280785,11,33,9,54,27,2,33,0.8484848484848485,0.26666666666666666,0.9662112593650818,0.8352083563804626,0.0
Pointed Arch Window,19,PN,20281794,11,33,9,54,27,2,27,0.9074074074074074,0.6428571428571428,0.5439317226409912,0.40180832147598267,0.1111111111111111
Pointed Arch Window,19,Ignore,20281794,11,33,9,54,27,2,27,0.8888888888888888,0.625,0.5865836143493652,0.5190403461456299,0.5185185185185185
Pointed Arch Window,19,nnPU(pi=0.10),20281794,11,33,9,54,27,2,27,0.8333333333333334,0.5909090909090909,0.7499288320541382,0.18135042488574982,0.0
Pointed Arch Window,19,nnPU(pi=0.25),20281794,11,33,9,54,27,2,27,0.8518518518518519,0.6,0.8264604806900024,0.3802539110183716,0.0
Pointed Arch Window,19,nnPU(pi=0.50),20281794,11,33,9,54,27,2,27,0.9074074074074074,0.6428571428571428,0.9541261792182922,0.8058697581291199,0.0
Pointed Arch Window,20,PN,20282803,11,33,9,54,27,2,34,1.0,1.0,0.5796802043914795,0.41844427585601807,0.1111111111111111
Pointed Arch Window,20,Ignore,20282803,11,33,9,54,27,2,34,0.9705882352941176,0.75,0.5795853137969971,0.5149778723716736,0.4074074074074074
Pointed Arch Window,20,nnPU(pi=0.10),20282803,11,33,9,54,27,2,34,0.7941176470588236,0.5625,0.8829667568206787,0.21104265749454498,0.0
Pointed Arch Window,20,nnPU(pi=0.25),20282803,11,33,9,54,27,2,34,0.8676470588235294,0.5909090909090909,0.9440996050834656,0.4621395766735077,0.0
Pointed Arch Window,20,nnPU(pi=0.50),20282803,11,33,9,54,27,2,34,0.9852941176470588,0.8333333333333333,0.9817724227905273,0.8218804001808167,0.0
Pointed Arch Window,21,PN,20283812,11,33,9,54,27,2,32,1.0,1.0,0.5715824961662292,0.4129635989665985,0.1111111111111111
Pointed Arch Window,21,Ignore,20283812,11,33,9,54,27,2,32,1.0,1.0,0.5403608083724976,0.5064557194709778,0.4444444444444444
Pointed Arch Window,21,nnPU(pi=0.10),20283812,11,33,9,54,27,2,32,0.96875,0.75,0.9411104917526245,0.186891108751297,0.0
Pointed Arch Window,21,nnPU(pi=0.25),20283812,11,33,9,54,27,2,32,1.0,1.0,0.9627951383590698,0.44614875316619873,0.0
Pointed Arch Window,21,nnPU(pi=0.50),20283812,11,33,9,54,27,2,32,1.0,1.0,0.976891279220581,0.7729483246803284,0.037037037037037035
Pointed Arch Window,22,PN,20284821,11,33,9,54,27,2,28,0.9821428571428572,0.8333333333333333,0.5643916130065918,0.43451687693595886,0.37037037037037035
Pointed Arch Window,22,Ignore,20284821,11,33,9,54,27,2,28,0.9107142857142858,0.41666666666666663,0.5313589572906494,0.5242184996604919,0.4074074074074074
Pointed Arch Window,22,nnPU(pi=0.10),20284821,11,33,9,54,27,2,28,0.9821428571428572,0.8333333333333333,0.9683202505111694,0.20791910588741302,0.0
Pointed Arch Window,22,nnPU(pi=0.25),20284821,11,33,9,54,27,2,28,1.0,1.0,0.9778873920440674,0.4631804823875427,0.0
Pointed Arch Window,22,nnPU(pi=0.50),20284821,11,33,9,54,27,2,28,1.0,1.0,0.9882364273071289,0.8214737176895142,0.0
