label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score,sampler_seed
Pinnacle,28,FullPool-nnPU,20289820,11,36,1136,9,54,29,966,2,41,0.016143426299095154,0.03140498697757721,0.05987854674458504,25.420534133911133,0.975609756097561,0.75,0.969140350818634,0.49122026562690735,20260729
Pinnacle,29,PN-sampled,20290829,11,36,1136,9,54,29,908,2,24,0.014541692100465298,0.03140498697757721,0.061257652938365936,24.791479110717773,0.7708333333333334,0.25757575757575757,0.4671078324317932,0.2718510925769806,20260729
Pinnacle,29,Ignore,20290829,11,36,1136,9,54,29,908,2,24,0.014541692100465298,0.03140498697757721,0.061257652938365936,24.791479110717773,0.7708333333333334,0.25757575757575757,0.4739965796470642,0.3528395891189575,20260729
Pinnacle,29,nnPU-sampled,20290829,11,36,1136,9,54,29,908,2,24,0.014541692100465298,0.03140498697757721,0.061257652938365936,24.791479110717773,0.6666666666666667,0.16025641025641024,0.8397189378738403,0.43816301226615906,20260729
Pinnacle,29,IPW-nnPU,20290829,11,36,1136,9,54,29,908,2,24,0.014541692100465298,0.03140498697757721,0.061257652938365936,24.791479110717773,0.7499999999999999,0.19444444444444442,0.8715818524360657,0.42393064498901367,20260729
Pinnacle,29,FullPool-nnPU,20290829,11,36,1136,9,54,29,908,2,24,0.014541692100465298,0.03140498697757721,0.061257652938365936,24.791479110717773,0.6874999999999999,0.16666666666666666,0.8037967681884766,0.41785791516304016,20260729
Pointed Arch Window,0,PN-sampled,20262623,11,41,1122,9,54,30,934,2,37,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.9189189189189189,0.3333333333333333,0.5438754558563232,0.32528796792030334,20260729
Pointed Arch Window,0,Ignore,20262623,11,41,1122,9,54,30,934,2,37,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.9459459459459459,0.41666666666666663,0.5262720584869385,0.4108024835586548,20260729
Pointed Arch Window,0,nnPU-sampled,20262623,11,41,1122,9,54,30,934,2,37,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.5810810810810811,0.5303030303030303,0.860173761844635,0.49299851059913635,20260729
Pointed Arch Window,0,IPW-nnPU,20262623,11,41,1122,9,54,30,934,2,37,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.7567567567567568,0.55,0.9219789505004883,0.5536365509033203,20260729
Pointed Arch Window,0,FullPool-nnPU,20262623,11,41,1122,9,54,30,934,2,37,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.7702702702702703,0.3055555555555556,0.919623613357544,0.4733833074569702,20260729
Pointed Arch Window,1,PN-sampled,20263632,11,41,1122,9,54,35,984,2,34,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.9411764705882353,0.41666666666666663,0.5036106705665588,0.30881425738334656,20260729
Pointed Arch Window,1,Ignore,20263632,11,41,1122,9,54,35,984,2,34,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.8676470588235293,0.35,0.5167385339736938,0.4116376042366028,20260729
Pointed Arch Window,1,nnPU-sampled,20263632,11,41,1122,9,54,35,984,2,34,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.7647058823529411,0.3088235294117647,0.9130319952964783,0.5360449552536011,20260729
Pointed Arch Window,1,IPW-nnPU,20263632,11,41,1122,9,54,35,984,2,34,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.8529411764705883,0.2361111111111111,0.8896229267120361,0.513303816318512,20260729
Pointed Arch Window,1,FullPool-nnPU,20263632,11,41,1122,9,54,35,984,2,34,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.7941176470588236,0.20192307692307693,0.866318941116333,0.449219673871994,20260729
Pointed Arch Window,2,PN-sampled,20264641,11,41,1122,9,54,32,891,2,34,0.015174569562077522,0.029881704598665237,0.09249451011419296,25.85293197631836,0.9411764705882353,0.41666666666666663,0.5900872945785522,0.34641793370246887,20260729
Pointed Arch Window,2,Ignore,20264641,11,41,1122,9,54,32,891,2,34,0.015174569562077522,0.029881704598665237,0.09249451011419296,25.85293197631836,0.9411764705882353,0.41666666666666663,0.55647873878479,0.4387006461620331,20260729
Pointed Arch Window,2,nnPU-sampled,20264641,11,41,1122,9,54,32,891,2,34,0.015174569562077522,0.029881704598665237,0.09249451011419296,25.85293197631836,0.8676470588235294,0.2777777777777778,0.9508529901504517,0.5111149549484253,20260729
Pointed Arch Window,2,IPW-nnPU,20264641,11,41,1122,9,54,32,891,2,34,0.015174569562077522,0.029881704598665237,0.09249451011419296,25.85293197631836,0.9117647058823529,0.39285714285714285,0.957517147064209,0.5342316627502441,20260729
Pointed Arch Window,2,FullPool-nnPU,20264641,11,41,1122,9,54,32,891,2,34,0.015174569562077522,0.029881704598665237,0.09249451011419296,25.85293197631836,0.926470588235294,0.41666666666666663,0.9692226648330688,0.4987059235572815,20260729
Pointed Arch Window,3,PN-sampled,20265650,11,41,1122,9,54,36,897,2,29,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8793103448275862,0.6111111111111112,0.524878203868866,0.3255518674850464,20260729
Pointed Arch Window,3,Ignore,20265650,11,41,1122,9,54,36,897,2,29,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8793103448275863,0.375,0.5208901762962341,0.42677417397499084,20260729
Pointed Arch Window,3,nnPU-sampled,20265650,11,41,1122,9,54,36,897,2,29,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8448275862068966,0.5909090909090909,0.8869860172271729,0.46913206577301025,20260729
Pointed Arch Window,3,IPW-nnPU,20265650,11,41,1122,9,54,36,897,2,29,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8793103448275863,0.375,0.9293226003646851,0.5760943293571472,20260729
Pointed Arch Window,3,FullPool-nnPU,20265650,11,41,1122,9,54,36,897,2,29,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.7931034482758621,0.25,0.9016363620758057,0.49882638454437256,20260729
Pointed Arch Window,4,PN-sampled,20266659,11,41,1122,9,54,38,936,2,37,0.015174569562077522,0.028788447380065918,0.09249451011419296,31.12950325012207,0.9324324324324325,0.6428571428571428,0.5641301274299622,0.32137078046798706,20260729
Pointed Arch Window,4,Ignore,20266659,11,41,1122,9,54,38,936,2,37,0.015174569562077522,0.028788447380065918,0.09249451011419296,31.12950325012207,0.9324324324324325,0.6428571428571428,0.5229332447052002,0.42491161823272705,20260729
Pointed Arch Window,4,nnPU-sampled,20266659,11,41,1122,9,54,38,936,2,37,0.015174569562077522,0.028788447380065918,0.09249451011419296,31.12950325012207,0.972972972972973,0.5833333333333333,0.9637060165405273,0.4913073778152466,20260729
Pointed Arch Window,4,IPW-nnPU,20266659,11,41,1122,9,54,38,936,2,37,0.015174569562077522,0.028788447380065918,0.09249451011419296,31.12950325012207,0.8513513513513514,0.25757575757575757,0.9098461270332336,0.49571046233177185,20260729
Pointed Arch Window,4,FullPool-nnPU,20266659,11,41,1122,9,54,38,936,2,37,0.015174569562077522,0.028788447380065918,0.09249451011419296,31.12950325012207,0.918918918918919,0.39285714285714285,0.960496187210083,0.519956111907959,20260729
Pointed Arch Window,5,PN-sampled,20267668,11,41,1122,9,54,35,930,2,33,0.015174569562077522,0.028907081112265587,0.09249451011419296,28.2601375579834,0.9696969696969697,0.75,0.5999303460121155,0.3341866433620453,20260729
Pointed Arch Window,5,Ignore,20267668,11,41,1122,9,54,35,930,2,33,0.015174569562077522,0.028907081112265587,0.09249451011419296,28.2601375579834,0.9545454545454546,0.5,0.5698007345199585,0.4309883415699005,20260729
Pointed Arch Window,5,nnPU-sampled,20267668,11,41,1122,9,54,35,930,2,33,0.015174569562077522,0.028907081112265587,0.09249451011419296,28.2601375579834,0.9393939393939393,0.45,0.9441245794296265,0.4899994134902954,20260729
Pointed Arch Window,5,IPW-nnPU,20267668,11,41,1122,9,54,35,930,2,33,0.015174569562077522,0.028907081112265587,0.09249451011419296,28.2601375579834,0.8939393939393939,0.29166666666666663,0.9570784568786621,0.5448545217514038,20260729
Pointed Arch Window,5,FullPool-nnPU,20267668,11,41,1122,9,54,35,930,2,33,0.015174569562077522,0.028907081112265587,0.09249451011419296,28.2601375579834,0.9090909090909091,0.3333333333333333,0.9688904285430908,0.5193474888801575,20260729
Pointed Arch Window,6,PN-sampled,20268677,11,41,1122,9,54,36,925,2,25,0.015174569562077522,0.028788447380065918,0.09249451011419296,29.423437118530273,0.9600000000000001,0.75,0.5763700604438782,0.33436259627342224,20260729
Pointed Arch Window,6,Ignore,20268677,11,41,1122,9,54,36,925,2,25,0.015174569562077522,0.028788447380065918,0.09249451011419296,29.423437118530273,0.94,0.7,0.5355057716369629,0.42446598410606384,20260729
Pointed Arch Window,6,nnPU-sampled,20268677,11,41,1122,9,54,36,925,2,25,0.015174569562077522,0.028788447380065918,0.09249451011419296,29.423437118530273,0.88,0.625,0.9478990435600281,0.5135389566421509,20260729
Pointed Arch Window,6,IPW-nnPU,20268677,11,41,1122,9,54,36,925,2,25,0.015174569562077522,0.028788447380065918,0.09249451011419296,29.423437118530273,0.88,0.325,0.9625498056411743,0.607624888420105,20260729
Pointed Arch Window,6,FullPool-nnPU,20268677,11,41,1122,9,54,36,925,2,25,0.015174569562077522,0.028788447380065918,0.09249451011419296,29.423437118530273,0.88,0.325,0.9166202545166016,0.4186364710330963,20260729
Pointed Arch Window,7,PN-sampled,20269686,11,41,1122,9,54,30,933,2,31,0.015174569562077522,0.02886354550719261,0.09249451011419296,24.452220916748047,0.9838709677419355,0.8333333333333333,0.5878304243087769,0.35237616300582886,20260729
Pointed Arch Window,7,Ignore,20269686,11,41,1122,9,54,30,933,2,31,0.015174569562077522,0.02886354550719261,0.09249451011419296,24.452220916748047,0.967741935483871,0.75,0.5607792139053345,0.4406867027282715,20260729
Pointed Arch Window,7,nnPU-sampled,20269686,11,41,1122,9,54,30,933,2,31,0.015174569562077522,0.02886354550719261,0.09249451011419296,24.452220916748047,0.9516129032258064,0.7,0.9416257739067078,0.4670292139053345,20260729
Pointed Arch Window,7,IPW-nnPU,20269686,11,41,1122,9,54,30,933,2,31,0.015174569562077522,0.02886354550719261,0.09249451011419296,24.452220916748047,0.9516129032258064,0.7,0.9695484042167664,0.5652496814727783,20260729
Pointed Arch Window,7,FullPool-nnPU,20269686,11,41,1122,9,54,30,933,2,31,0.015174569562077522,0.02886354550719261,0.09249451011419296,24.452220916748047,0.9838709677419355,0.8333333333333333,0.961778461933136,0.473570853471756,20260729
Pointed Arch Window,8,PN-sampled,20270695,11,41,1122,9,54,38,940,2,33,0.015174569562077522,0.028483964502811432,0.09249451011419296,31.255695343017578,0.9696969696969697,0.75,0.5430834293365479,0.3230448067188263,20260729
Pointed Arch Window,8,Ignore,20270695,11,41,1122,9,54,38,940,2,33,0.015174569562077522,0.028483964502811432,0.09249451011419296,31.255695343017578,0.9696969696969697,0.75,0.5099033713340759,0.41925373673439026,20260729
Pointed Arch Window,8,nnPU-sampled,20270695,11,41,1122,9,54,38,940,2,33,0.015174569562077522,0.028483964502811432,0.09249451011419296,31.255695343017578,0.9696969696969697,0.5833333333333333,0.9275755286216736,0.4501352310180664,20260729
Pointed Arch Window,8,IPW-nnPU,20270695,11,41,1122,9,54,38,940,2,33,0.015174569562077522,0.028483964502811432,0.09249451011419296,31.255695343017578,0.9242424242424242,0.41666666666666663,0.9156709909439087,0.5184792280197144,20260729
Pointed Arch Window,8,FullPool-nnPU,20270695,11,41,1122,9,54,38,940,2,33,0.015174569562077522,0.028483964502811432,0.09249451011419296,31.255695343017578,0.9393939393939394,0.41666666666666663,0.9379948377609253,0.49466702342033386,20260729
Pointed Arch Window,9,PN-sampled,20271704,11,41,1122,9,54,30,934,2,38,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.9078947368421052,0.375,0.5563030242919922,0.3262835741043091,20260729
Pointed Arch Window,9,Ignore,20271704,11,41,1122,9,54,30,934,2,38,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.9210526315789473,0.325,0.5387647747993469,0.40586867928504944,20260729
Pointed Arch Window,9,nnPU-sampled,20271704,11,41,1122,9,54,30,934,2,38,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.631578947368421,0.5333333333333333,0.860173761844635,0.49299851059913635,20260729
Pointed Arch Window,9,IPW-nnPU,20271704,11,41,1122,9,54,30,934,2,38,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.7894736842105263,0.5555555555555556,0.9219789505004883,0.5536365509033203,20260729
Pointed Arch Window,9,FullPool-nnPU,20271704,11,41,1122,9,54,30,934,2,38,0.015355375595390797,0.028483964502811432,0.07774972915649414,25.148595809936523,0.7763157894736843,0.3055555555555556,0.919623613357544,0.4733833074569702,20260729
Pointed Arch Window,10,PN-sampled,20272713,11,41,1122,9,54,33,933,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,26.95554542541504,0.896551724137931,0.625,0.4474475383758545,0.32222238183021545,20260729
Pointed Arch Window,10,Ignore,20272713,11,41,1122,9,54,33,933,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,26.95554542541504,0.7931034482758621,0.5714285714285714,0.43598246574401855,0.4161166250705719,20260729
Pointed Arch Window,10,nnPU-sampled,20272713,11,41,1122,9,54,33,933,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,26.95554542541504,0.8620689655172413,0.6,0.8910011053085327,0.4716004431247711,20260729
Pointed Arch Window,10,IPW-nnPU,20272713,11,41,1122,9,54,33,933,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,26.95554542541504,0.7758620689655172,0.24358974358974358,0.8749998211860657,0.5329027771949768,20260729
Pointed Arch Window,10,FullPool-nnPU,20272713,11,41,1122,9,54,33,933,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,26.95554542541504,0.7931034482758621,0.3269230769230769,0.841584324836731,0.4325648546218872,20260729
Pointed Arch Window,11,PN-sampled,20273722,11,41,1122,9,54,36,897,2,26,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.7884615384615385,0.3333333333333333,0.5168757438659668,0.32088905572891235,20260729
Pointed Arch Window,11,Ignore,20273722,11,41,1122,9,54,36,897,2,26,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8076923076923077,0.26666666666666666,0.5086300373077393,0.4179258942604065,20260729
Pointed Arch Window,11,nnPU-sampled,20273722,11,41,1122,9,54,36,897,2,26,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8076923076923077,0.34090909090909094,0.8869860172271729,0.46913206577301025,20260729
Pointed Arch Window,11,IPW-nnPU,20273722,11,41,1122,9,54,36,897,2,26,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.8653846153846153,0.375,0.9293226003646851,0.5760943293571472,20260729
Pointed Arch Window,11,FullPool-nnPU,20273722,11,41,1122,9,54,36,897,2,26,0.015174569562077522,0.028150390833616257,0.09249451011419296,29.811508178710938,0.7692307692307693,0.2159090909090909,0.9016363620758057,0.49882638454437256,20260729
Pointed Arch Window,12,PN-sampled,20274731,11,41,1122,9,54,28,883,2,37,0.016910703852772713,0.04136766493320465,0.09249451011419296,22.74098014831543,0.7972972972972974,0.23333333333333334,0.4786188006401062,0.3339940905570984,20260729
Pointed Arch Window,12,Ignore,20274731,11,41,1122,9,54,28,883,2,37,0.016910703852772713,0.04136766493320465,0.09249451011419296,22.74098014831543,0.7162162162162162,0.21428571428571427,0.44956403970718384,0.40808624029159546,20260729
Pointed Arch Window,12,nnPU-sampled,20274731,11,41,1122,9,54,28,883,2,37,0.016910703852772713,0.04136766493320465,0.09249451011419296,22.74098014831543,0.7972972972972974,0.23333333333333334,0.9058612585067749,0.4476613402366638,20260729
Pointed Arch Window,12,IPW-nnPU,20274731,11,41,1122,9,54,28,883,2,37,0.016910703852772713,0.04136766493320465,0.09249451011419296,22.74098014831543,0.7432432432432432,0.18055555555555555,0.8873466849327087,0.4774213433265686,20260729
Pointed Arch Window,12,FullPool-nnPU,20274731,11,41,1122,9,54,28,883,2,37,0.016910703852772713,0.04136766493320465,0.09249451011419296,22.74098014831543,0.7162162162162162,0.15263157894736842,0.8803982138633728,0.47471997141838074,20260729
Pointed Arch Window,13,PN-sampled,20275740,11,41,1122,9,54,36,921,2,36,0.015174569562077522,0.02886354550719261,0.09249451011419296,29.292234420776367,0.9722222222222222,0.75,0.5780154466629028,0.3311097025871277,20260729
Pointed Arch Window,13,Ignore,20275740,11,41,1122,9,54,36,921,2,36,0.015174569562077522,0.02886354550719261,0.09249451011419296,29.292234420776367,0.9722222222222222,0.75,0.5281442403793335,0.42924296855926514,20260729
Pointed Arch Window,13,nnPU-sampled,20275740,11,41,1122,9,54,36,921,2,36,0.015174569562077522,0.02886354550719261,0.09249451011419296,29.292234420776367,0.9444444444444444,0.6666666666666666,0.9528261423110962,0.4675472676753998,20260729
Pointed Arch Window,13,IPW-nnPU,20275740,11,41,1122,9,54,36,921,2,36,0.015174569562077522,0.02886354550719261,0.09249451011419296,29.292234420776367,0.9444444444444444,0.41666666666666663,0.9646032452583313,0.5439321398735046,20260729
Pointed Arch Window,13,FullPool-nnPU,20275740,11,41,1122,9,54,36,921,2,36,0.015174569562077522,0.02886354550719261,0.09249451011419296,29.292234420776367,0.9722222222222222,0.75,0.9500386714935303,0.44858360290527344,20260729
Pointed Arch Window,14,PN-sampled,20276749,11,41,1122,9,54,33,886,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,27.00969123840332,1.0,1.0,0.5998233556747437,0.3442513644695282,20260729
Pointed Arch Window,14,Ignore,20276749,11,41,1122,9,54,33,886,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,27.00969123840332,1.0,1.0,0.5665181875228882,0.43494713306427,20260729
Pointed Arch Window,14,nnPU-sampled,20276749,11,41,1122,9,54,33,886,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,27.00969123840332,0.9827586206896552,0.8333333333333333,0.9702118635177612,0.548662006855011,20260729
Pointed Arch Window,14,IPW-nnPU,20276749,11,41,1122,9,54,33,886,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,27.00969123840332,0.9482758620689655,0.7,0.9717115163803101,0.576960563659668,20260729
Pointed Arch Window,14,FullPool-nnPU,20276749,11,41,1122,9,54,33,886,2,29,0.015174569562077522,0.028820009902119637,0.09249451011419296,27.00969123840332,0.9482758620689655,0.7,0.9583055973052979,0.49410271644592285,20260729
Pointed Arch Window,15,PN-sampled,20277758,11,41,1122,9,54,33,941,2,31,0.015174569562077522,0.025783538818359375,0.06979646533727646,28.368221282958984,0.7741935483870968,0.20192307692307693,0.4615316092967987,0.30818426609039307,20260729
Pointed Arch Window,15,Ignore,20277758,11,41,1122,9,54,33,941,2,31,0.015174569562077522,0.025783538818359375,0.06979646533727646,28.368221282958984,0.7903225806451614,0.20833333333333331,0.49590808153152466,0.41224390268325806,20260729
Pointed Arch Window,15,nnPU-sampled,20277758,11,41,1122,9,54,33,941,2,31,0.015174569562077522,0.025783538818359375,0.06979646533727646,28.368221282958984,0.3870967741935484,0.07177033492822966,0.8735499382019043,0.5608595013618469,20260729
Pointed Arch Window,15,IPW-nnPU,20277758,11,41,1122,9,54,33,941,2,31,0.015174569562077522,0.025783538818359375,0.06979646533727646,28.368221282958984,0.6129032258064515,0.10833333333333334,0.8798713684082031,0.5702652931213379,20260729
Pointed Arch Window,15,FullPool-nnPU,20277758,11,41,1122,9,54,33,941,2,31,0.015174569562077522,0.025783538818359375,0.06979646533727646,28.368221282958984,0.3870967741935484,0.07177033492822966,0.824386477470398,0.47600093483924866,20260729
Pointed Arch Window,16,PN-sampled,20278767,11,41,1122,9,54,36,918,2,34,0.015174569562077522,0.028483964502811432,0.07774972915649414,30.372669219970703,0.926470588235294,0.41666666666666663,0.563928484916687,0.3128805458545685,20260729
Pointed Arch Window,16,Ignore,20278767,11,41,1122,9,54,36,918,2,34,0.015174569562077522,0.028483964502811432,0.07774972915649414,30.372669219970703,0.9705882352941176,0.5833333333333333,0.5420726537704468,0.4151184558868408,20260729
Pointed Arch Window,16,nnPU-sampled,20278767,11,41,1122,9,54,36,918,2,34,0.015174569562077522,0.028483964502811432,0.07774972915649414,30.372669219970703,0.7794117647058824,0.5588235294117647,0.9400554299354553,0.5451643466949463,20260729
Pointed Arch Window,16,IPW-nnPU,20278767,11,41,1122,9,54,36,918,2,34,0.015174569562077522,0.028483964502811432,0.07774972915649414,30.372669219970703,0.8970588235294117,0.375,0.9513082504272461,0.5661534070968628,20260729
Pointed Arch Window,16,FullPool-nnPU,20278767,11,41,1122,9,54,36,918,2,34,0.015174569562077522,0.028483964502811432,0.07774972915649414,30.372669219970703,0.7794117647058824,0.3125,0.9350584745407104,0.4961909353733063,20260729
Pointed Arch Window,17,PN-sampled,20279776,11,41,1122,9,54,35,927,2,36,0.015174569562077522,0.02875688299536705,0.07774972915649414,29.34550666809082,0.9305555555555556,0.6428571428571428,0.594765841960907,0.3161923885345459,20260729
Pointed Arch Window,17,Ignore,20279776,11,41,1122,9,54,35,927,2,36,0.015174569562077522,0.02875688299536705,0.07774972915649414,29.34550666809082,0.9305555555555555,0.41666666666666663,0.6049185991287231,0.423829585313797,20260729
Pointed Arch Window,17,nnPU-sampled,20279776,11,41,1122,9,54,35,927,2,36,0.015174569562077522,0.02875688299536705,0.07774972915649414,29.34550666809082,0.5138888888888888,0.07738095238095238,0.8090479373931885,0.4558575451374054,20260729
Pointed Arch Window,17,IPW-nnPU,20279776,11,41,1122,9,54,35,927,2,36,0.015174569562077522,0.02875688299536705,0.07774972915649414,29.34550666809082,0.8472222222222222,0.225,0.8807629346847534,0.4748784303665161,20260729
Pointed Arch Window,17,FullPool-nnPU,20279776,11,41,1122,9,54,35,927,2,36,0.015174569562077522,0.02875688299536705,0.07774972915649414,29.34550666809082,0.6944444444444444,0.15000000000000002,0.9044493436813354,0.4940265119075775,20260729
Pointed Arch Window,18,PN-sampled,20280785,11,41,1122,9,54,35,984,2,33,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.9242424242424242,0.3666666666666667,0.49739891290664673,0.3050195872783661,20260729
Pointed Arch Window,18,Ignore,20280785,11,41,1122,9,54,35,984,2,33,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.9393939393939393,0.45,0.5055502653121948,0.40336835384368896,20260729
Pointed Arch Window,18,nnPU-sampled,20280785,11,41,1122,9,54,35,984,2,33,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.7575757575757576,0.3088235294117647,0.9130319952964783,0.5360449552536011,20260729
Pointed Arch Window,18,IPW-nnPU,20280785,11,41,1122,9,54,35,984,2,33,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.8181818181818181,0.19444444444444442,0.8896229267120361,0.513303816318512,20260729
Pointed Arch Window,18,FullPool-nnPU,20280785,11,41,1122,9,54,35,984,2,33,0.015174569562077522,0.027480771765112877,0.07774972915649414,29.802173614501953,0.7575757575757577,0.16025641025641024,0.866318941116333,0.449219673871994,20260729
Pointed Arch Window,19,PN-sampled,20281794,11,41,1122,9,54,34,931,2,27,0.015174569562077522,0.028150390833616257,0.09249451011419296,28.245227813720703,0.9259259259259259,0.6666666666666666,0.5855600833892822,0.3188561797142029,20260729
Pointed Arch Window,19,Ignore,20281794,11,41,1122,9,54,34,931,2,27,0.015174569562077522,0.028150390833616257,0.09249451011419296,28.245227813720703,0.8888888888888888,0.625,0.5865836143493652,0.4241282343864441,20260729
Pointed Arch Window,19,nnPU-sampled,20281794,11,41,1122,9,54,34,931,2,27,0.015174569562077522,0.028150390833616257,0.09249451011419296,28.245227813720703,0.8703703703703703,0.375,0.9003728032112122,0.4728173315525055,20260729
Pointed Arch Window,19,IPW-nnPU,20281794,11,41,1122,9,54,34,931,2,27,0.015174569562077522,0.028150390833616257,0.09249451011419296,28.245227813720703,0.9444444444444444,0.5,0.9406527876853943,0.5390217304229736,20260729
Pointed Arch Window,19,FullPool-nnPU,20281794,11,41,1122,9,54,34,931,2,27,0.015174569562077522,0.028150390833616257,0.09249451011419296,28.245227813720703,0.9074074074074074,0.6428571428571428,0.9193814992904663,0.48785510659217834,20260729
Pointed Arch Window,20,PN-sampled,20282803,11,41,1122,9,54,33,882,2,34,0.015174569562077522,0.028907081112265587,0.09249451011419296,26.90251350402832,1.0,1.0,0.6233524084091187,0.34098508954048157,20260729
Pointed Arch Window,20,Ignore,20282803,11,41,1122,9,54,33,882,2,34,0.015174569562077522,0.028907081112265587,0.09249451011419296,26.90251350402832,0.9705882352941176,0.75,0.5795853137969971,0.43437379598617554,20260729
Pointed Arch Window,20,nnPU-sampled,20282803,11,41,1122,9,54,33,882,2,34,0.015174569562077522,0.028907081112265587,0.09249451011419296,26.90251350402832,1.0,1.0,0.9678674340248108,0.48650479316711426,20260729
Pointed Arch Window,20,IPW-nnPU,20282803,11,41,1122,9,54,33,882,2,34,0.015174569562077522,0.028907081112265587,0.09249451011419296,26.90251350402832,0.9705882352941176,0.75,0.9719716906547546,0.5448330640792847,20260729
Pointed Arch Window,20,FullPool-nnPU,20282803,11,41,1122,9,54,33,882,2,34,0.015174569562077522,0.028907081112265587,0.09249451011419296,26.90251350402832,1.0,1.0,0.9788942337036133,0.5065771341323853,20260729
Pointed Arch Window,21,PN-sampled,20283812,11,41,1122,9,54,39,874,2,32,0.015174569562077522,0.028820009902119637,0.09249451011419296,31.85589027404785,1.0,1.0,0.5931916832923889,0.331388384103775,20260729
Pointed Arch Window,21,Ignore,20283812,11,41,1122,9,54,39,874,2,32,0.015174569562077522,0.028820009902119637,0.09249451011419296,31.85589027404785,1.0,1.0,0.5403608083724976,0.431511789560318,20260729
Pointed Arch Window,21,nnPU-sampled,20283812,11,41,1122,9,54,39,874,2,32,0.015174569562077522,0.028820009902119637,0.09249451011419296,31.85589027404785,1.0,1.0,0.9653714895248413,0.5014283061027527,20260729
Pointed Arch Window,21,IPW-nnPU,20283812,11,41,1122,9,54,39,874,2,32,0.015174569562077522,0.028820009902119637,0.09249451011419296,31.85589027404785,0.9375,0.41666666666666663,0.9678881168365479,0.5854223370552063,20260729
Pointed Arch Window,21,FullPool-nnPU,20283812,11,41,1122,9,54,39,874,2,32,0.015174569562077522,0.028820009902119637,0.09249451011419296,31.85589027404785,0.984375,0.8333333333333333,0.9499332904815674,0.45734795928001404,20260729
Pointed Arch Window,22,PN-sampled,20284821,11,41,1122,9,54,33,886,2,28,0.015355375595390797,0.03950995206832886,0.09249451011419296,26.680280685424805,0.9642857142857143,0.5833333333333333,0.5924422144889832,0.34111323952674866,20260729
Pointed Arch Window,22,Ignore,20284821,11,41,1122,9,54,33,886,2,28,0.015355375595390797,0.03950995206832886,0.09249451011419296,26.680280685424805,0.9107142857142858,0.41666666666666663,0.5313589572906494,0.43623465299606323,20260729
Pointed Arch Window,22,nnPU-sampled,20284821,11,41,1122,9,54,33,886,2,28,0.015355375595390797,0.03950995206832886,0.09249451011419296,26.680280685424805,1.0,1.0,0.978014349937439,0.5020827054977417,20260729
Pointed Arch Window,22,IPW-nnPU,20284821,11,41,1122,9,54,33,886,2,28,0.015355375595390797,0.03950995206832886,0.09249451011419296,26.680280685424805,1.0,1.0,0.9661718606948853,0.49158623814582825,20260729
