label,repeat,method,split_seed,positive_count,sampled_count_total,train_positive,train_reliable_negative,train_candidate,selected_pseudo_positive,selection_rate,threshold_mean,vote_mean,selected_score_mean,pseudo_weight,eval_positive,eval_reliable_negative,roc_auc,average_precision,eval_positive_mean_score
Tracery,6,Ignore,20267542,8,22,6,36,15,0,0.0,0.5293663561344146,0.0,nan,0.25,2,39,0.9487179487179488,0.45,0.5169256925582886
Tracery,6,PositiveExpansion,20267542,8,22,6,36,15,0,0.0,0.5293663561344146,0.0,nan,0.25,2,39,0.9487179487179488,0.45,0.5169256925582886
Tracery,7,Ignore,20268551,8,22,6,36,16,0,0.0,0.5004510283470154,0.0625,nan,0.25,2,31,0.9516129032258064,0.7,0.5071382522583008
Tracery,7,PositiveExpansion,20268551,8,22,6,36,16,0,0.0,0.5004510283470154,0.0625,nan,0.25,2,31,0.9516129032258064,0.7,0.5071382522583008
Tracery,8,Ignore,20269560,8,22,6,36,18,0,0.0,0.5585413575172424,0.0,nan,0.25,2,17,0.8823529411764706,0.41666666666666663,0.5857254266738892
Tracery,8,PositiveExpansion,20269560,8,22,6,36,18,0,0.0,0.5585413575172424,0.0,nan,0.25,2,17,0.8823529411764706,0.41666666666666663,0.5857254266738892
Tracery,9,Ignore,20270569,8,22,6,36,16,0,0.0,0.5486817359924316,0.0,nan,0.25,2,33,0.9242424242424242,0.41666666666666663,0.5042564272880554
Tracery,9,PositiveExpansion,20270569,8,22,6,36,16,0,0.0,0.5486817359924316,0.0,nan,0.25,2,33,0.9242424242424242,0.41666666666666663,0.5042564272880554
Tracery,10,Ignore,20271578,8,22,6,36,15,0,0.0,0.5542404890060425,0.0,nan,0.25,2,28,0.6071428571428572,0.1213235294117647,0.42356905341148376
Tracery,10,PositiveExpansion,20271578,8,22,6,36,15,0,0.0,0.5542404890060425,0.0,nan,0.25,2,28,0.6071428571428572,0.1213235294117647,0.42356905341148376
Tracery,11,Ignore,20272587,8,22,6,36,16,0,0.0,0.5180864810943604,0.125,nan,0.25,2,35,0.9428571428571428,0.41666666666666663,0.5001533031463623
Tracery,11,PositiveExpansion,20272587,8,22,6,36,16,0,0.0,0.5180864810943604,0.125,nan,0.25,2,35,0.9428571428571428,0.41666666666666663,0.5001533031463623
Tracery,12,Ignore,20273596,8,22,6,36,16,0,0.0,0.5027924716472626,0.0625,nan,0.25,2,33,0.9696969696969697,0.5833333333333333,0.5646171569824219
Tracery,12,PositiveExpansion,20273596,8,22,6,36,16,0,0.0,0.5027924716472626,0.0625,nan,0.25,2,33,0.9696969696969697,0.5833333333333333,0.5646171569824219
Tracery,13,Ignore,20274605,8,22,6,36,17,0,0.0,0.5308055996894836,0.0,nan,0.25,2,27,0.7962962962962964,0.25757575757575757,0.5476032495498657
Tracery,13,PositiveExpansion,20274605,8,22,6,36,17,0,0.0,0.5308055996894836,0.0,nan,0.25,2,27,0.7962962962962964,0.25757575757575757,0.5476032495498657
Tracery,14,Ignore,20275614,8,22,6,36,17,0,0.0,0.549034059047699,0.0,nan,0.25,2,44,1.0,1.0,0.5534473657608032
Tracery,14,PositiveExpansion,20275614,8,22,6,36,17,0,0.0,0.549034059047699,0.0,nan,0.25,2,44,1.0,1.0,0.5534473657608032
Tracery,15,Ignore,20276623,8,22,6,36,17,0,0.0,0.5429741442203522,0.0,nan,0.25,2,33,0.8939393939393939,0.30952380952380953,0.5097180604934692
Tracery,15,PositiveExpansion,20276623,8,22,6,36,17,0,0.0,0.5429741442203522,0.0,nan,0.25,2,33,0.8939393939393939,0.30952380952380953,0.5097180604934692
Tracery,16,Ignore,20277632,8,22,6,36,17,0,0.0,0.5469217538833618,0.0,nan,0.25,2,23,0.8695652173913043,0.3333333333333333,0.514374852180481
Tracery,16,PositiveExpansion,20277632,8,22,6,36,17,0,0.0,0.5469217538833618,0.0,nan,0.25,2,23,0.8695652173913043,0.3333333333333333,0.514374852180481
Tracery,17,Ignore,20278641,8,22,6,36,19,0,0.0,0.5140819251537323,0.0,nan,0.25,2,31,0.9838709677419355,0.8333333333333333,0.5240422487258911
Tracery,17,PositiveExpansion,20278641,8,22,6,36,19,0,0.0,0.5140819251537323,0.0,nan,0.25,2,31,0.9838709677419355,0.8333333333333333,0.5240422487258911
Tracery,18,Ignore,20279650,8,22,6,36,18,0,0.0,0.512518334388733,0.16666666666666666,nan,0.25,2,33,0.8636363636363636,0.35,0.5315065979957581
Tracery,18,PositiveExpansion,20279650,8,22,6,36,18,0,0.0,0.512518334388733,0.16666666666666666,nan,0.25,2,33,0.8636363636363636,0.35,0.5315065979957581
Tracery,19,Ignore,20280659,8,22,6,36,14,0,0.0,0.5417564630508422,0.0,nan,0.25,2,35,0.7285714285714286,0.5476190476190477,0.4588240385055542
Tracery,19,PositiveExpansion,20280659,8,22,6,36,14,0,0.0,0.5417564630508422,0.0,nan,0.25,2,35,0.7285714285714286,0.5476190476190477,0.4588240385055542
Tracery,20,Ignore,20281668,8,22,6,36,17,0,0.0,0.5817754745483399,0.0,nan,0.25,2,36,0.625,0.5344827586206896,0.5009794235229492
Tracery,20,PositiveExpansion,20281668,8,22,6,36,17,0,0.0,0.5817754745483399,0.0,nan,0.25,2,36,0.625,0.5344827586206896,0.5009794235229492
Tracery,21,Ignore,20282677,8,22,6,36,14,0,0.0,0.5455257534980774,0.0,nan,0.25,2,32,0.59375,0.165,0.45027846097946167
Tracery,21,PositiveExpansion,20282677,8,22,6,36,14,0,0.0,0.5455257534980774,0.0,nan,0.25,2,32,0.59375,0.165,0.45027846097946167
Tracery,22,Ignore,20283686,8,22,6,36,18,0,0.0,0.5444256007671356,0.05555555555555555,nan,0.25,2,26,0.9038461538461539,0.41666666666666663,0.5493534207344055
Tracery,22,PositiveExpansion,20283686,8,22,6,36,18,0,0.0,0.5444256007671356,0.05555555555555555,nan,0.25,2,26,0.9038461538461539,0.41666666666666663,0.5493534207344055
Tracery,23,Ignore,20284695,8,22,6,36,16,0,0.0,0.5374584555625915,0.0,nan,0.25,2,22,0.6136363636363636,0.3055555555555556,0.4883967638015747
Tracery,23,PositiveExpansion,20284695,8,22,6,36,16,0,0.0,0.5374584555625915,0.0,nan,0.25,2,22,0.6136363636363636,0.3055555555555556,0.4883967638015747
Tracery,24,Ignore,20285704,8,22,6,36,17,0,0.0,0.5645963668823242,0.0,nan,0.25,2,41,0.5975609756097561,0.5285714285714286,0.5091995596885681
Tracery,24,PositiveExpansion,20285704,8,22,6,36,17,0,0.0,0.5645963668823242,0.0,nan,0.25,2,41,0.5975609756097561,0.5285714285714286,0.5091995596885681
Tracery,25,Ignore,20286713,8,22,6,36,17,0,0.0,0.5544364333152771,0.0,nan,0.25,2,29,0.6206896551724138,0.5416666666666666,0.4974430799484253
Tracery,25,PositiveExpansion,20286713,8,22,6,36,17,0,0.0,0.5544364333152771,0.0,nan,0.25,2,29,0.6206896551724138,0.5416666666666666,0.4974430799484253
Tracery,26,Ignore,20287722,8,22,6,36,15,0,0.0,0.5412235975265502,0.0,nan,0.25,2,47,0.9787234042553191,0.5833333333333333,0.5280228853225708
Tracery,26,PositiveExpansion,20287722,8,22,6,36,15,0,0.0,0.5412235975265502,0.0,nan,0.25,2,47,0.9787234042553191,0.5833333333333333,0.5280228853225708
Tracery,27,Ignore,20288731,8,22,6,36,16,0,0.0,0.5308284044265748,0.0,nan,0.25,2,27,0.9259259259259259,0.41666666666666663,0.511229395866394
Tracery,27,PositiveExpansion,20288731,8,22,6,36,16,0,0.0,0.5308284044265748,0.0,nan,0.25,2,27,0.9259259259259259,0.41666666666666663,0.511229395866394
Tracery,28,Ignore,20289740,8,22,6,36,17,0,0.0,0.5185254037380218,0.058823529411764705,nan,0.25,2,32,0.8125,0.25,0.5315455198287964
Tracery,28,PositiveExpansion,20289740,8,22,6,36,17,0,0.0,0.5185254037380218,0.058823529411764705,nan,0.25,2,32,0.8125,0.25,0.5315455198287964
Tracery,29,Ignore,20290749,8,22,6,36,16,0,0.0,0.5524853825569153,0.0,nan,0.25,2,32,0.671875,0.21428571428571427,0.46387025713920593
Tracery,29,PositiveExpansion,20290749,8,22,6,36,16,0,0.0,0.5524853825569153,0.0,nan,0.25,2,32,0.671875,0.21428571428571427,0.46387025713920593
Tracery Rose Window,0,Ignore,20262657,9,27,7,42,22,0,0.0,0.6002709984779357,0.09090909090909091,nan,0.25,2,37,0.9189189189189189,0.625,0.5824614763259888
Tracery Rose Window,0,PositiveExpansion,20262657,9,27,7,42,22,0,0.0,0.6002709984779357,0.09090909090909091,nan,0.25,2,37,0.9189189189189189,0.625,0.5824614763259888
Tracery Rose Window,1,Ignore,20263666,9,27,7,42,19,0,0.0,0.5724542021751404,0.15789473684210525,nan,0.25,2,25,0.9600000000000001,0.75,0.5583180785179138
Tracery Rose Window,1,PositiveExpansion,20263666,9,27,7,42,19,0,0.0,0.5724542021751404,0.15789473684210525,nan,0.25,2,25,0.9600000000000001,0.75,0.5583180785179138
Tracery Rose Window,2,Ignore,20264675,9,27,7,42,23,0,0.0,0.6001412868499756,0.13043478260869565,nan,0.25,2,33,0.9090909090909091,0.625,0.5798338055610657
Tracery Rose Window,2,PositiveExpansion,20264675,9,27,7,42,23,0,0.0,0.6001412868499756,0.13043478260869565,nan,0.25,2,33,0.9090909090909091,0.625,0.5798338055610657
Tracery Rose Window,3,Ignore,20265684,9,27,7,42,21,2,0.09523809523809523,0.5668047308921814,0.5714285714285714,0.5975135087966919,0.25,2,36,0.9722222222222222,0.75,0.6516438126564026
Tracery Rose Window,3,PositiveExpansion,20265684,9,27,7,42,21,2,0.09523809523809523,0.5668047308921814,0.5714285714285714,0.5975135087966919,0.25,2,36,0.9583333333333333,0.7,0.6560343503952026
Tracery Rose Window,4,Ignore,20266693,9,27,7,42,20,1,0.05,0.5854181528091431,0.2,0.597181212902069,0.25,2,33,0.9090909090909091,0.3333333333333333,0.5899840593338013
Tracery Rose Window,4,PositiveExpansion,20266693,9,27,7,42,20,1,0.05,0.5854181528091431,0.2,0.597181212902069,0.25,2,33,0.9090909090909091,0.3333333333333333,0.591285228729248
Tracery Rose Window,5,Ignore,20267702,9,27,7,42,19,1,0.05263157894736842,0.5613597631454468,0.42105263157894735,0.5674364447593689,0.25,2,39,0.9871794871794871,0.8333333333333333,0.6503828167915344
Tracery Rose Window,5,PositiveExpansion,20267702,9,27,7,42,19,1,0.05263157894736842,0.5613597631454468,0.42105263157894735,0.5674364447593689,0.25,2,39,0.9743589743589743,0.5833333333333333,0.6561907529830933
Tracery Rose Window,6,Ignore,20268711,9,27,7,42,19,0,0.0,0.582883644104004,0.21052631578947367,nan,0.25,2,33,0.9848484848484849,0.8333333333333333,0.5659894347190857
Tracery Rose Window,6,PositiveExpansion,20268711,9,27,7,42,19,0,0.0,0.582883644104004,0.21052631578947367,nan,0.25,2,33,0.9848484848484849,0.8333333333333333,0.5659894347190857
Tracery Rose Window,7,Ignore,20269720,9,27,7,42,19,0,0.0,0.5720140218734742,0.21052631578947367,nan,0.25,2,41,1.0,1.0,0.6330541372299194
Tracery Rose Window,7,PositiveExpansion,20269720,9,27,7,42,19,0,0.0,0.5720140218734742,0.21052631578947367,nan,0.25,2,41,1.0,1.0,0.6330541372299194
Tracery Rose Window,8,Ignore,20270729,9,27,7,42,24,0,0.0,0.5775958180427552,0.08333333333333333,nan,0.25,2,26,0.8846153846153846,0.625,0.586699366569519
Tracery Rose Window,8,PositiveExpansion,20270729,9,27,7,42,24,0,0.0,0.5775958180427552,0.08333333333333333,nan,0.25,2,26,0.8846153846153846,0.625,0.586699366569519
Tracery Rose Window,9,Ignore,20271738,9,27,7,42,20,0,0.0,0.5454248189926147,0.35,nan,0.25,2,28,0.9821428571428572,0.8333333333333333,0.6549544334411621
Tracery Rose Window,9,PositiveExpansion,20271738,9,27,7,42,20,0,0.0,0.5454248189926147,0.35,nan,0.25,2,28,0.9821428571428572,0.8333333333333333,0.6549544334411621
Tracery Rose Window,10,Ignore,20272747,9,27,7,42,20,2,0.1,0.5599108815193177,0.7,0.5914105176925659,0.25,2,35,0.9714285714285714,0.5833333333333333,0.6768779754638672
Tracery Rose Window,10,PositiveExpansion,20272747,9,27,7,42,20,2,0.1,0.5599108815193177,0.7,0.5914105176925659,0.25,2,35,0.9857142857142857,0.8333333333333333,0.6901179552078247
Tracery Rose Window,11,Ignore,20273756,9,27,7,42,21,0,0.0,0.6265746355056763,0.14285714285714285,nan,0.25,2,27,0.9444444444444444,0.5,0.5421327352523804
Tracery Rose Window,11,PositiveExpansion,20273756,9,27,7,42,21,0,0.0,0.6265746355056763,0.14285714285714285,nan,0.25,2,27,0.9444444444444444,0.5,0.5421327352523804
Tracery Rose Window,12,Ignore,20274765,9,27,7,42,20,0,0.0,0.6095614075660706,0.3,nan,0.25,2,26,0.9423076923076924,0.5,0.6349281668663025
Tracery Rose Window,12,PositiveExpansion,20274765,9,27,7,42,20,0,0.0,0.6095614075660706,0.3,nan,0.25,2,26,0.9423076923076924,0.5,0.6349281668663025
Tracery Rose Window,13,Ignore,20275774,9,27,7,42,21,2,0.09523809523809523,0.5781812071800232,0.6190476190476191,0.6196346700191497,0.25,2,24,0.8333333333333333,0.3611111111111111,0.5656294226646423
Tracery Rose Window,13,PositiveExpansion,20275774,9,27,7,42,21,2,0.09523809523809523,0.5781812071800232,0.6190476190476191,0.6196346700191497,0.25,2,24,0.8125,0.2777777777777778,0.5635457634925842
Tracery Rose Window,14,Ignore,20276783,9,27,7,42,20,1,0.05,0.5729628920555114,0.25,0.5695481538772583,0.25,2,32,0.875,0.26785714285714285,0.5373218059539795
Tracery Rose Window,14,PositiveExpansion,20276783,9,27,7,42,20,1,0.05,0.5729628920555114,0.25,0.5695481538772583,0.25,2,32,0.875,0.26785714285714285,0.5370073318481445
Tracery Rose Window,15,Ignore,20277792,9,27,7,42,18,3,0.16666666666666666,0.5554033994674683,0.8333333333333334,0.5951109091440837,0.25,2,27,0.9814814814814815,0.8333333333333333,0.6199603080749512
Tracery Rose Window,15,PositiveExpansion,20277792,9,27,7,42,18,3,0.16666666666666666,0.5554033994674683,0.8333333333333334,0.5951109091440837,0.25,2,27,0.962962962962963,0.75,0.6238534450531006
Tracery Rose Window,16,Ignore,20278801,9,27,7,42,22,0,0.0,0.6336218357086182,0.045454545454545456,nan,0.25,2,38,0.9210526315789473,0.3333333333333333,0.5779299736022949
Tracery Rose Window,16,PositiveExpansion,20278801,9,27,7,42,22,0,0.0,0.6336218357086182,0.045454545454545456,nan,0.25,2,38,0.9210526315789473,0.3333333333333333,0.5779299736022949
Tracery Rose Window,17,Ignore,20279810,9,27,7,42,24,0,0.0,0.6158041596412659,0.16666666666666666,nan,0.25,2,29,0.896551724137931,0.625,0.5946134328842163
Tracery Rose Window,17,PositiveExpansion,20279810,9,27,7,42,24,0,0.0,0.6158041596412659,0.16666666666666666,nan,0.25,2,29,0.896551724137931,0.625,0.5946134328842163
Tracery Rose Window,18,Ignore,20280819,9,27,7,42,21,0,0.0,0.5684751152992249,0.3333333333333333,nan,0.25,2,39,0.9743589743589743,0.75,0.6523135900497437
Tracery Rose Window,18,PositiveExpansion,20280819,9,27,7,42,21,0,0.0,0.5684751152992249,0.3333333333333333,nan,0.25,2,39,0.9743589743589743,0.75,0.6523135900497437
Tracery Rose Window,19,Ignore,20281828,9,27,7,42,21,0,0.0,0.6324037194252015,0.14285714285714285,nan,0.25,2,31,0.967741935483871,0.5833333333333333,0.5310562252998352
Tracery Rose Window,19,PositiveExpansion,20281828,9,27,7,42,21,0,0.0,0.6324037194252015,0.14285714285714285,nan,0.25,2,31,0.967741935483871,0.5833333333333333,0.5310562252998352
Tracery Rose Window,20,Ignore,20282837,9,27,7,42,19,0,0.0,0.5944722294807434,0.21052631578947367,nan,0.25,2,36,0.9444444444444444,0.6666666666666666,0.5769996643066406
Tracery Rose Window,20,PositiveExpansion,20282837,9,27,7,42,19,0,0.0,0.5944722294807434,0.21052631578947367,nan,0.25,2,36,0.9444444444444444,0.6666666666666666,0.5769996643066406
Tracery Rose Window,21,Ignore,20283846,9,27,7,42,24,0,0.0,0.6123196482658386,0.375,nan,0.25,2,39,0.9487179487179488,0.45,0.63350510597229
Tracery Rose Window,21,PositiveExpansion,20283846,9,27,7,42,24,0,0.0,0.6123196482658386,0.375,nan,0.25,2,39,0.9487179487179488,0.45,0.63350510597229
Tracery Rose Window,22,Ignore,20284855,9,27,7,42,23,0,0.0,0.63491849899292,0.0,nan,0.25,2,24,0.875,0.39285714285714285,0.5393904447555542
Tracery Rose Window,22,PositiveExpansion,20284855,9,27,7,42,23,0,0.0,0.63491849899292,0.0,nan,0.25,2,24,0.875,0.39285714285714285,0.5393904447555542
Tracery Rose Window,23,Ignore,20285864,9,27,7,42,22,0,0.0,0.5970033407211304,0.13636363636363635,nan,0.25,2,38,0.8947368421052632,0.26785714285714285,0.4816854000091553
Tracery Rose Window,23,PositiveExpansion,20285864,9,27,7,42,22,0,0.0,0.5970033407211304,0.13636363636363635,nan,0.25,2,38,0.8947368421052632,0.26785714285714285,0.4816854000091553
Tracery Rose Window,24,Ignore,20286873,9,27,7,42,22,0,0.0,0.6083158254623413,0.09090909090909091,nan,0.25,2,34,0.838235294117647,0.225,0.4824405908584595
Tracery Rose Window,24,PositiveExpansion,20286873,9,27,7,42,22,0,0.0,0.6083158254623413,0.09090909090909091,nan,0.25,2,34,0.838235294117647,0.225,0.4824405908584595
Tracery Rose Window,25,Ignore,20287882,9,27,7,42,19,1,0.05263157894736842,0.587265157699585,0.42105263157894735,0.6085183382034302,0.25,2,36,0.9444444444444444,0.6666666666666666,0.56333327293396
Tracery Rose Window,25,PositiveExpansion,20287882,9,27,7,42,19,1,0.05263157894736842,0.587265157699585,0.42105263157894735,0.6085183382034302,0.25,2,36,0.9444444444444444,0.6666666666666666,0.5628467202186584
Tracery Rose Window,26,Ignore,20288891,9,27,7,42,21,0,0.0,0.5770345449447631,0.0,nan,0.25,2,28,0.9642857142857143,0.75,0.5777968168258667
Tracery Rose Window,26,PositiveExpansion,20288891,9,27,7,42,21,0,0.0,0.5770345449447631,0.0,nan,0.25,2,28,0.9642857142857143,0.75,0.5777968168258667
Tracery Rose Window,27,Ignore,20289900,9,27,7,42,21,3,0.14285714285714285,0.5828821778297424,0.7142857142857143,0.5891604065895081,0.25,2,32,0.90625,0.39285714285714285,0.5957601070404053
Tracery Rose Window,27,PositiveExpansion,20289900,9,27,7,42,21,3,0.14285714285714285,0.5828821778297424,0.7142857142857143,0.5891604065895081,0.25,2,32,0.90625,0.39285714285714285,0.6085717678070068
Tracery Rose Window,28,Ignore,20290909,9,27,7,42,21,2,0.09523809523809523,0.5626103401184082,0.42857142857142855,0.5789991080760956,0.25,2,32,0.921875,0.6428571428571428,0.5582702159881592
Tracery Rose Window,28,PositiveExpansion,20290909,9,27,7,42,21,2,0.09523809523809523,0.5626103401184082,0.42857142857142855,0.5789991080760956,0.25,2,32,0.921875,0.6428571428571428,0.5559279322624207
Tracery Rose Window,29,Ignore,20291918,9,27,7,42,20,0,0.0,0.5774756789207458,0.2,nan,0.25,2,32,0.921875,0.3666666666666667,0.5266839265823364
Tracery Rose Window,29,PositiveExpansion,20291918,9,27,7,42,20,0,0.0,0.5774756789207458,0.2,nan,0.25,2,32,0.921875,0.3666666666666667,0.5266839265823364
Triangular Pediment,0,Ignore,20262693,8,10,6,36,7,0,0.0,0.5396248698234558,0.2857142857142857,nan,0.25,2,39,0.9743589743589743,0.5833333333333333,0.5600928068161011
Triangular Pediment,0,PositiveExpansion,20262693,8,10,6,36,7,0,0.0,0.5396248698234558,0.2857142857142857,nan,0.25,2,39,0.9743589743589743,0.5833333333333333,0.5600928068161011
Triangular Pediment,1,Ignore,20263702,8,10,6,36,9,2,0.2222222222222222,0.5437269330024719,1.2222222222222223,0.587796288728714,0.25,2,22,0.9090909090909091,0.45,0.4811456501483917
Triangular Pediment,1,PositiveExpansion,20263702,8,10,6,36,9,2,0.2222222222222222,0.5437269330024719,1.2222222222222223,0.587796288728714,0.25,2,22,0.8863636363636362,0.41666666666666663,0.4723626971244812
Triangular Pediment,2,Ignore,20264711,8,10,6,36,6,2,0.3333333333333333,0.5328246593475342,2.3333333333333335,0.5812700152397156,0.25,2,35,0.9714285714285714,0.5833333333333333,0.5525374412536621
Triangular Pediment,2,PositiveExpansion,20264711,8,10,6,36,6,2,0.3333333333333333,0.5328246593475342,2.3333333333333335,0.5812700152397156,0.25,2,35,0.9714285714285714,0.5833333333333333,0.5516070127487183
Triangular Pediment,3,Ignore,20265720,8,10,6,36,8,2,0.25,0.5301154732704163,1.625,0.5878001511096954,0.25,2,37,0.9864864864864865,0.8333333333333333,0.5639856457710266
Triangular Pediment,3,PositiveExpansion,20265720,8,10,6,36,8,2,0.25,0.5301154732704163,1.625,0.5878001511096954,0.25,2,37,0.9459459459459459,0.6666666666666666,0.5729681849479675
Triangular Pediment,4,Ignore,20266729,8,10,6,36,8,0,0.0,0.5361508131027222,0.875,nan,0.25,2,42,0.9285714285714286,0.3333333333333333,0.520393431186676
Triangular Pediment,4,PositiveExpansion,20266729,8,10,6,36,8,0,0.0,0.5361508131027222,0.875,nan,0.25,2,42,0.9285714285714286,0.3333333333333333,0.520393431186676
Triangular Pediment,5,Ignore,20267738,8,10,6,36,10,1,0.1,0.5505953073501587,0.6,0.5642974376678467,0.25,2,39,0.8461538461538461,0.5714285714285714,0.5288866758346558
Triangular Pediment,5,PositiveExpansion,20267738,8,10,6,36,10,1,0.1,0.5505953073501587,0.6,0.5642974376678467,0.25,2,39,0.8205128205128205,0.5625,0.5300964713096619
Triangular Pediment,6,Ignore,20268747,8,10,6,36,10,2,0.2,0.539755380153656,1.3,0.5786917626857757,0.25,2,15,0.9,0.7,0.5235733985900879
Triangular Pediment,6,PositiveExpansion,20268747,8,10,6,36,10,2,0.2,0.539755380153656,1.3,0.5786917626857757,0.25,2,15,0.8666666666666667,0.6666666666666666,0.5277056694030762
Triangular Pediment,7,Ignore,20269756,8,10,6,36,9,2,0.2222222222222222,0.527494490146637,1.2222222222222223,0.5651937425136566,0.25,2,33,0.8939393939393939,0.6111111111111112,0.516430139541626
Triangular Pediment,7,PositiveExpansion,20269756,8,10,6,36,9,2,0.2222222222222222,0.527494490146637,1.2222222222222223,0.5651937425136566,0.25,2,33,0.8484848484848485,0.5833333333333334,0.519583523273468
Triangular Pediment,8,Ignore,20270765,8,10,6,36,5,0,0.0,0.541285389661789,1.4,nan,0.25,2,27,0.9814814814814815,0.8333333333333333,0.5836963057518005
Triangular Pediment,8,PositiveExpansion,20270765,8,10,6,36,5,0,0.0,0.541285389661789,1.4,nan,0.25,2,27,0.9814814814814815,0.8333333333333333,0.5836963057518005
Triangular Pediment,9,Ignore,20271774,8,10,6,36,7,1,0.14285714285714285,0.5413130640983581,0.8571428571428571,0.576610004901886,0.25,2,37,0.9864864864864865,0.8333333333333333,0.6117417812347412
Triangular Pediment,9,PositiveExpansion,20271774,8,10,6,36,7,1,0.14285714285714285,0.5413130640983581,0.8571428571428571,0.576610004901886,0.25,2,37,0.9864864864864865,0.8333333333333333,0.6111060380935669
Triangular Pediment,10,Ignore,20272783,8,10,6,36,7,0,0.0,0.5450782656669617,0.0,nan,0.25,2,34,0.8676470588235294,0.5909090909090909,0.5172251462936401
Triangular Pediment,10,PositiveExpansion,20272783,8,10,6,36,7,0,0.0,0.5450782656669617,0.0,nan,0.25,2,34,0.8676470588235294,0.5909090909090909,0.5172251462936401
Triangular Pediment,11,Ignore,20273792,8,10,6,36,8,1,0.125,0.5360951066017151,0.5,0.5640632331371307,0.25,2,32,1.0,1.0,0.5726883411407471
Triangular Pediment,11,PositiveExpansion,20273792,8,10,6,36,8,1,0.125,0.5360951066017151,0.5,0.5640632331371307,0.25,2,32,1.0,1.0,0.5811848640441895
Triangular Pediment,12,Ignore,20274801,8,10,6,36,8,0,0.0,0.5245574831962585,0.875,nan,0.25,2,37,0.9594594594594594,0.5,0.5384045839309692
Triangular Pediment,12,PositiveExpansion,20274801,8,10,6,36,8,0,0.0,0.5245574831962585,0.875,nan,0.25,2,37,0.9594594594594594,0.5,0.5384045839309692
Triangular Pediment,13,Ignore,20275810,8,10,6,36,9,0,0.0,0.548795747756958,0.1111111111111111,nan,0.25,2,30,0.85,0.5909090909090909,0.5136105418205261
Triangular Pediment,13,PositiveExpansion,20275810,8,10,6,36,9,0,0.0,0.548795747756958,0.1111111111111111,nan,0.25,2,30,0.85,0.5909090909090909,0.5136105418205261
Triangular Pediment,14,Ignore,20276819,8,10,6,36,8,0,0.0,0.5406868577003479,0.625,nan,0.25,2,33,0.9696969696969697,0.5833333333333333,0.5774408578872681
Triangular Pediment,14,PositiveExpansion,20276819,8,10,6,36,8,0,0.0,0.5406868577003479,0.625,nan,0.25,2,33,0.9696969696969697,0.5833333333333333,0.5774408578872681
Triangular Pediment,15,Ignore,20277828,8,10,6,36,9,2,0.2222222222222222,0.5430781602859497,1.2222222222222223,0.6016044199466706,0.25,2,35,0.8999999999999999,0.375,0.48501095175743103
Triangular Pediment,15,PositiveExpansion,20277828,8,10,6,36,9,2,0.2222222222222222,0.5430781602859497,1.2222222222222223,0.6016044199466706,0.25,2,35,0.8857142857142858,0.3611111111111111,0.4768184721469879
Triangular Pediment,16,Ignore,20278837,8,10,6,36,6,0,0.0,0.5406332373619079,0.16666666666666666,nan,0.25,2,30,0.9,0.625,0.5629497766494751
Triangular Pediment,16,PositiveExpansion,20278837,8,10,6,36,6,0,0.0,0.5406332373619079,0.16666666666666666,nan,0.25,2,30,0.9,0.625,0.5629497766494751
Triangular Pediment,17,Ignore,20279846,8,10,6,36,7,1,0.14285714285714285,0.5096864938735962,0.8571428571428571,0.5681205987930298,0.25,2,23,0.9782608695652174,0.8333333333333333,0.5830622315406799
Triangular Pediment,17,PositiveExpansion,20279846,8,10,6,36,7,1,0.14285714285714285,0.5096864938735962,0.8571428571428571,0.5681205987930298,0.25,2,23,0.9782608695652174,0.8333333333333333,0.5819460153579712
Triangular Pediment,18,Ignore,20280855,8,10,6,36,9,0,0.0,0.5199964106082916,0.4444444444444444,nan,0.25,2,33,0.9848484848484849,0.8333333333333333,0.5537230372428894
Triangular Pediment,18,PositiveExpansion,20280855,8,10,6,36,9,0,0.0,0.5199964106082916,0.4444444444444444,nan,0.25,2,33,0.9848484848484849,0.8333333333333333,0.5537230372428894
Triangular Pediment,19,Ignore,20281864,8,10,6,36,7,0,0.0,0.517148369550705,1.4285714285714286,nan,0.25,2,40,0.8875,0.25,0.5013296604156494
Triangular Pediment,19,PositiveExpansion,20281864,8,10,6,36,7,0,0.0,0.517148369550705,1.4285714285714286,nan,0.25,2,40,0.8875,0.25,0.5013296604156494
Triangular Pediment,20,Ignore,20282873,8,10,6,36,7,1,0.14285714285714285,0.5452900409698487,1.2857142857142858,0.5966071128845215,0.25,2,32,0.984375,0.8333333333333333,0.6015405654907227
Triangular Pediment,20,PositiveExpansion,20282873,8,10,6,36,7,1,0.14285714285714285,0.5452900409698487,1.2857142857142858,0.5966071128845215,0.25,2,32,0.984375,0.8333333333333333,0.6007987260818481
Triangular Pediment,21,Ignore,20283882,8,10,6,36,7,1,0.14285714285714285,0.5610235452651977,0.8571428571428571,0.6030766129493713,0.25,2,30,0.9833333333333334,0.8333333333333333,0.5931597948074341
Triangular Pediment,21,PositiveExpansion,20283882,8,10,6,36,7,1,0.14285714285714285,0.5610235452651977,0.8571428571428571,0.6030766129493713,0.25,2,30,0.9833333333333334,0.8333333333333333,0.592197060585022
Triangular Pediment,22,Ignore,20284891,8,10,6,36,8,1,0.125,0.5528843402862549,0.75,0.5737821221351623,0.25,2,31,0.935483870967742,0.41666666666666663,0.5211020708084106
